product_id,product_name,Product_Category,Product_Brand,Product_Type,Customer_ID,order_id
13847,Cargo shorts,Clothing,Nike,Shorts,70654,1307194
13873,Pomegranate juice,Grocery,Pepsi,Juice,50149,2117316
13875,Fantasy,Books,Penguin Books,Fiction,78308,7243810
13898,Ground coffee,Grocery,Nestle,Coffee,75708,7363706
13903,Science,Books,Penguin Books,Non-Fiction,43916,9422543
13904,Mineral water,Grocery,Pepsi,Water,84413,7318984
13910,Chocolate mousse,Grocery,Nestle,Chocolate,41486,9616659
13915,Pineapple juice,Grocery,Pepsi,Juice,15808,1649628
13916,Sink,Home Decor,Bed Bath & Beyond,Bathroom,86138,2268438
13923,Fantasy,Books,Random House,Fiction,54221,5712459
13946,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,18734,5353153
13960,Chocolate mousse,Grocery,Nestle,Chocolate,16499,1470810
13967,Sandals,Clothing,Adidas,Shoes,79410,7996639
13992,Curved TV,Electronics,Sony,Television,53905,1650719
13994,Science,Books,HarperCollins,Non-Fiction,61828,4964482
13997,Top-freezer refrigerator,Electronics,Whirepool,Fridge,15425,4791091
14030,Mystery,Books,HarperCollins,Thriller,80707,1860516
14044,Sparkling water,Grocery,Pepsi,Water,30796,3209369
14054,Desk lamps,Home Decor,IKEA,Lighting,71003,9568045
14056,Political thriller,Books,HarperCollins,Thriller,78896,2206662
14058,Henley shirt,Clothing,Zara,Shirt,33521,5790053
14062,Horror,Books,Penguin Books,Fiction,26028,1638846
14064,Bluetooth headphones,Electronics,Sony,Headphones,36782,6744668
14075,Memoir,Books,HarperCollins,Non-Fiction,30217,7195317
14085,Flip flops,Clothing,Adidas,Shoes,44888,9976911
14096,Samsung Galaxy,Electronics,Apple,Smartphone,63366,5118465
14101,Maxi dress,Clothing,Zara,Dress,97667,2868338
14102,Fantasy,Books,HarperCollins,Fiction,85629,2525686
14105,Asus ZenBook,Electronics,Apple,Laptop,74051,8708673
14117,Peacoat,Clothing,Adidas,Jacket,27548,7786881
14124,Bottled water,Grocery,Pepsi,Water,77460,8840808
14128,Utility knife,Home Decor,Home Depot,Tools,29424,2436431
14140,Hoodie,Clothing,Zara,Shirt,93453,2091442
14141,Bed,Home Decor,Home Depot,Furniture,48791,9242758
14148,Fruit punch,Grocery,Pepsi,Soft Drink,57326,8648560
14160,Wireless headphones,Electronics,Sony,Headphones,45210,8589243
14177,Nokia,Electronics,Samsung,Smartphone,48752,6972215
14180,Toilet,Home Decor,Bed Bath & Beyond,Bathroom,34558,6998803
14193,Ginger ale,Grocery,Coca-Cola,Soft Drink,83713,2349083
14245,Athletic shorts,Clothing,Nike,Shorts,90796,8071729
14266,Flip flops,Clothing,Adidas,Shoes,84693,1881814
14274,Food processor,Home Decor,Bed Bath & Beyond,Kitchen,65210,2134564
14283,Picture frames,Home Decor,IKEA,Decorations,40384,4796660
14284,Educational kits,Books,Penguin Books,Children's,46422,8870338
14287,Dresser,Home Decor,Home Depot,Furniture,53721,7198349
14289,Dust ruffle,Home Decor,Bed Bath & Beyond,Bedding,11340,6127478
14292,Espresso,Grocery,Nestle,Coffee,83449,3737213
14302,Alkaline water,Grocery,Pepsi,Water,81459,6315241
14315,Orange juice,Grocery,Coca-Cola,Juice,26683,3235961
14317,Adventure,Books,HarperCollins,Thriller,11057,6613383
14318,OLED TV,Electronics,Sony,Television,45984,3434534
14324,Lemon-lime soda,Grocery,Coca-Cola,Soft Drink,93907,1362660
14332,Artesian water,Grocery,Pepsi,Water,32393,1362602
14333,iPhone,Electronics,Samsung,Smartphone,42873,7543862
14336,Maxi dress,Clothing,Zara,Dress,10940,5277915
14337,Dystopian,Books,Penguin Books,Fiction,35956,3536480
14345,Asus ZenBook,Electronics,Apple,Laptop,73013,4802201
14365,Iced tea,Grocery,Pepsi,Soft Drink,18611,8766655
14367,Mystery,Books,HarperCollins,Thriller,51152,6050707
14375,Slippers,Clothing,Nike,Shoes,50715,5019099
14377,Sandals,Clothing,Adidas,Shoes,86335,3187479
14391,Table lamps,Home Decor,IKEA,Lighting,34806,3854608
14402,Google Pixel Slate,Electronics,Samsung,Tablet,95942,4286798
14410,Track lighting,Home Decor,IKEA,Lighting,90068,6803965
14419,Cranberry juice,Grocery,Pepsi,Juice,29146,7665391
14420,Popcorn,Grocery,Nestle,Snacks,56638,1482402
14423,Orange juice,Grocery,Coca-Cola,Juice,68719,7016768
14437,Adventure,Books,HarperCollins,Fiction,34053,6754588
14439,Hammer,Home Decor,Home Depot,Tools,83616,1547489
14450,Smart refrigerator,Electronics,Whirepool,Fridge,55660,7216695
14455,Poetry,Books,Random House,Literature,64891,6735363
14458,Google Pixel Slate,Electronics,Samsung,Tablet,93261,5764217
14462,Side-by-side refrigerator,Electronics,Whirepool,Fridge,21697,7157459
14465,Samsung Galaxy,Electronics,Sony,Smartphone,56003,1405971
14477,Toilet paper holder,Home Decor,Bed Bath & Beyond,Bathroom,47584,3627902
14496,Athletic shorts,Clothing,Nike,Shorts,25819,7523900
14501,Gaming headphones,Electronics,Sony,Headphones,90669,1573971
14514,Iced tea,Grocery,Pepsi,Soft Drink,61015,7638687
14525,Political thriller,Books,HarperCollins,Thriller,44039,8574371
14532,Fantasy,Books,Penguin Books,Fiction,34493,1973145
14536,Orange juice,Grocery,Pepsi,Juice,27190,9255517
14554,Acer Iconia Tab,Electronics,Apple,Tablet,68013,2682890
14555,Bermuda shorts,Clothing,Nike,Shorts,62624,3557401
14556,Mattress topper,Home Decor,Bed Bath & Beyond,Bedding,37697,2686519
14558,Dystopian,Books,Penguin Books,Fiction,33904,5680742
14565,Sink,Home Decor,Bed Bath & Beyond,Bathroom,75775,2240244
14570,Clocks,Home Decor,Home Depot,Decorations,55308,2661100
14589,Slippers,Clothing,Nike,Shoes,62384,2810198
14642,Cranberry juice,Grocery,Coca-Cola,Juice,90408,1430527
14644,Educational kits,Books,Penguin Books,Children's,87474,2848599
14647,Flavored water,Grocery,Coca-Cola,Water,56202,4018548
14658,Truffles,Grocery,Nestle,Chocolate,20076,8470376
14660,Orange soda,Grocery,Coca-Cola,Soft Drink,25304,1495923
14687,Orange juice,Grocery,Pepsi,Juice,78825,8965594
14703,Cola,Grocery,Pepsi,Soft Drink,34036,3394332
14713,Literary fiction,Books,Penguin Books,Fiction,64428,6162931
14714,Sports headphones,Electronics,Sony,Headphones,68756,1820981
14715,Purified water,Grocery,Pepsi,Water,50167,5407910
14720,Cola,Grocery,Pepsi,Soft Drink,80325,8835765
14733,Over-ear headphones,Electronics,Sony,Headphones,97392,7319038
14752,Poetry,Books,Random House,Literature,17020,6183137
14760,Samsung Galaxy,Electronics,Samsung,Smartphone,96554,1058964
14770,Bootcut jeans,Clothing,Zara,Jeans,21093,5544822
14771,Bottled water,Grocery,Pepsi,Water,26722,7344859
14776,On-ear headphones,Electronics,Sony,Headphones,75129,9901968
14779,Stainless steel refrigerator,Electronics,Whirepool,Fridge,22991,9129759
14783,LG G,Electronics,Sony,Smartphone,56670,2843524
14801,Asus ZenPad,Electronics,Samsung,Tablet,98758,8268823
14808,Acer Iconia Tab,Electronics,Samsung,Tablet,65528,7991204
14809,4K TV,Electronics,Sony,Television,54745,7220334
14812,Alkaline water,Grocery,Coca-Cola,Water,38783,7859040
14813,Adventure,Books,HarperCollins,Thriller,10438,2483263
14814,Loafers,Clothing,Adidas,Shoes,32223,7097951
14832,Techno-thriller,Books,HarperCollins,Thriller,16902,5390970
14871,Wardrobe,Home Decor,IKEA,Furniture,59678,2075109
14874,Long-sleeve tee,Clothing,Adidas,T-shirt,37389,9258318
14876,Off-the-shoulder tee,Clothing,Adidas,T-shirt,83136,7103309
14888,Sandals,Clothing,Nike,Shoes,32079,9180727
14935,Samsung Galaxy,Electronics,Samsung,Smartphone,84891,3471647
14944,Truffles,Grocery,Nestle,Chocolate,87260,1694294
14958,Artesian water,Grocery,Coca-Cola,Water,96242,4840483
14961,Toilet,Home Decor,Bed Bath & Beyond,Bathroom,63860,2852911
14997,Clocks,Home Decor,IKEA,Decorations,66230,3791172
14999,Root beer,Grocery,Coca-Cola,Soft Drink,19631,7077820
15003,Energy drink,Grocery,Coca-Cola,Soft Drink,40331,5579817
15004,Legal thriller,Books,HarperCollins,Thriller,89916,7985368
15024,Microwave,Home Decor,Bed Bath & Beyond,Kitchen,74523,2082373
15026,Modern literature,Books,Random House,Literature,69255,5216966
15040,QLED TV,Electronics,Samsung,Television,60652,3847451
15060,Bluetooth headphones,Electronics,Sony,Headphones,37624,4600233
15062,Fantasy,Books,Random House,Fiction,14911,6095399
15070,Khaki shorts,Clothing,Nike,Shorts,89930,3546868
15071,Sandals,Clothing,Adidas,Shoes,28044,1032319
15073,Samsung Galaxy Tab,Electronics,Samsung,Tablet,93727,8835059
15083,Artesian water,Grocery,Pepsi,Water,73755,6771304
15093,Sony Xperia,Electronics,Apple,Smartphone,22621,7660052
15096,Flavored water,Grocery,Pepsi,Water,92207,2033763
15100,Fantasy,Books,Penguin Books,Fiction,90788,2674700
15108,Espresso,Grocery,Nestle,Coffee,95532,7587189
15111,Cycling shorts,Clothing,Nike,Shorts,15838,7806064
15116,Smart TV,Electronics,Sony,Television,56932,9931382
15130,Microsoft Surface Laptop,Electronics,Apple,Laptop,21069,3783844
15132,Flavored water,Grocery,Pepsi,Water,66259,9718529
15138,Crew neck tee,Clothing,Nike,T-shirt,15943,8762671
15146,Crop top,Clothing,Adidas,T-shirt,51381,3247946
15157,Amazon Fire Tablet,Electronics,Apple,Tablet,12322,2536224
15162,Purified water,Grocery,Pepsi,Water,43725,3781861
15173,Beef jerky,Grocery,Nestle,Snacks,70364,1868909
15188,Hoodie,Clothing,Zara,Shirt,79112,8264577
15191,Sandals,Clothing,Adidas,Shoes,65325,7994084
15202,Spring water,Grocery,Coca-Cola,Water,29221,2682498
15203,Button-down shirt,Clothing,Zara,Shirt,52631,7040971
15207,Purified water,Grocery,Pepsi,Water,89217,8042417
15216,Educational kits,Books,Penguin Books,Children's,86401,3015141
15219,Central AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,34953,6247875
15221,Graphic tee,Clothing,Nike,T-shirt,41090,6895921
15224,Shift dress,Clothing,Zara,Dress,96081,1284495
15234,Android TV,Electronics,Samsung,Television,54680,7213647
15242,Flannel shirt,Clothing,Zara,Shirt,16577,4503314
15253,Alkaline water,Grocery,Coca-Cola,Water,51669,4650231
15254,LG Gram,Electronics,Apple,Laptop,97654,4706321
15260,Spring water,Grocery,Coca-Cola,Water,68440,5246768
15262,Mineral water,Grocery,Pepsi,Water,12107,5092251
15263,Pomegranate juice,Grocery,Coca-Cola,Juice,56856,9373574
15267,Google Pixel Slate,Electronics,Apple,Tablet,20032,8725756
15270,Curtains,Home Decor,IKEA,Decorations,11705,4069478
15292,Biography,Books,HarperCollins,Non-Fiction,90380,1203778
15296,Bottled water,Grocery,Coca-Cola,Water,35843,5687705
15332,Mattress topper,Home Decor,Bed Bath & Beyond,Bedding,67624,4473348
15345,Mineral water,Grocery,Pepsi,Water,50152,4125494
15348,Parka,Clothing,Adidas,Jacket,54984,2900920
15363,Level,Home Decor,Home Depot,Tools,17359,8083344
15370,Apple juice,Grocery,Coca-Cola,Juice,85053,8529065
15382,Granola bars,Grocery,Nestle,Snacks,43790,6920152
15398,Self-help,Books,Random House,Non-Fiction,86145,1322751
15404,QLED TV,Electronics,Samsung,Television,90183,5491610
15405,Pendant lights,Home Decor,IKEA,Lighting,94001,6562963
15426,Wireless headphones,Electronics,Sony,Headphones,45484,1389406
15429,Psychology,Books,Penguin Books,Non-Fiction,56169,3095875
15440,Curtains,Home Decor,Home Depot,Decorations,87204,3893109
15447,Sports headphones,Electronics,Sony,Headphones,49589,5466157
15454,Stainless steel refrigerator,Electronics,Whirepool,Fridge,52799,2916933
15462,Wall art,Home Decor,Home Depot,Decorations,90561,6157512
15470,Loafers,Clothing,Adidas,Shoes,98936,3544016
15479,Science,Books,HarperCollins,Non-Fiction,80924,5864103
15485,Decorative pillows,Home Decor,Home Depot,Decorations,35338,2566421
15491,Horror,Books,HarperCollins,Fiction,28550,6860103
15497,Flavored water,Grocery,Pepsi,Water,43231,2978115
15503,Artesian water,Grocery,Pepsi,Water,97440,2947395
15531,Self-help,Books,Random House,Non-Fiction,38894,8649368
15535,Mineral water,Grocery,Pepsi,Water,15739,5434816
15538,Non-fiction literature,Books,Random House,Literature,63997,2152136
15557,In-ear headphones,Electronics,Sony,Headphones,55324,9277807
15558,Puffer jacket,Clothing,Adidas,Jacket,61196,1426055
15559,LG G,Electronics,Sony,Smartphone,44867,1495306
15563,Self-help,Books,Random House,Non-Fiction,53473,1606685
15575,Artesian water,Grocery,Pepsi,Water,65512,3649049
15583,Iced tea,Grocery,Pepsi,Soft Drink,50653,4023663
15584,Food processor,Home Decor,Bed Bath & Beyond,Kitchen,88604,7995885
15588,Truffles,Grocery,Nestle,Chocolate,26923,1025364
15594,Cranberry juice,Grocery,Pepsi,Juice,75564,3095216
15599,Shift dress,Clothing,Zara,Dress,36248,7362911
15604,Android TV,Electronics,Samsung,Television,11394,1535026
15619,Flavored water,Grocery,Coca-Cola,Water,41467,8340862
15636,Pineapple juice,Grocery,Coca-Cola,Juice,66890,5106044
15637,Oxfords,Clothing,Nike,Shoes,48344,1479417
15647,Trail mix,Grocery,Nestle,Snacks,61918,8699625
15655,Dining table,Home Decor,Home Depot,Furniture,59777,1034835
15658,Poetry,Books,Random House,Literature,80959,6666970
15716,Orange soda,Grocery,Pepsi,Soft Drink,46075,2363167
15727,Sparkling water,Grocery,Pepsi,Water,56632,1974508
15733,Acer Swift,Electronics,Apple,Laptop,62811,5866951
15738,Microsoft Surface,Electronics,Samsung,Tablet,94968,4962605
15740,Dresser,Home Decor,IKEA,Furniture,34493,3470427
15781,Psychology,Books,HarperCollins,Non-Fiction,74364,1801187
15790,Alkaline water,Grocery,Pepsi,Water,12970,8309562
15795,Toaster,Home Decor,Bed Bath & Beyond,Kitchen,85064,9725920
15827,Scoop neck tee,Clothing,Adidas,T-shirt,50623,3413545
15840,French door refrigerator,Electronics,Whirepool,Fridge,65856,2273488
15841,Educational kits,Books,Penguin Books,Children's,51442,4827034
15844,Modern literature,Books,Random House,Literature,52686,9843944
15846,Lenovo ThinkPad,Electronics,Apple,Laptop,74841,8630882
15850,Motorola Moto,Electronics,Samsung,Smartphone,60889,3787621
15855,Sandals,Clothing,Adidas,Shoes,49104,5073290
15895,TV stand,Home Decor,IKEA,Furniture,89090,4851166
15902,Huawei MediaPad,Electronics,Apple,Tablet,23392,4363269
15904,Sony Xperia,Electronics,Samsung,Smartphone,37351,2698444
15905,Coconut water,Grocery,Coca-Cola,Water,67893,8679511
15906,Instant coffee,Grocery,Nestle,Coffee,79841,6836996
15909,Self-help,Books,Penguin Books,Non-Fiction,74969,7811847
15914,LED TV,Electronics,Samsung,Television,91671,9528310
15918,Cappuccino,Grocery,Nestle,Coffee,57147,2958874
15920,Sony Xperia Tablet,Electronics,Samsung,Tablet,12449,4869288
15923,Cola,Grocery,Pepsi,Soft Drink,28439,6563195
15931,Graphic tee,Clothing,Adidas,T-shirt,11773,1279954
15938,Travel,Books,Penguin Books,Non-Fiction,76643,4323257
15957,Xiaomi Mi,Electronics,Samsung,Smartphone,28942,2770785
15960,Orange soda,Grocery,Coca-Cola,Soft Drink,87017,2526930
15961,Non-fiction literature,Books,Random House,Literature,67235,6324827
15962,Romance,Books,HarperCollins,Fiction,27416,3155177
15966,Flannel shirt,Clothing,Zara,Shirt,33597,2009175
15967,Noise-cancelling headphones,Electronics,Sony,Headphones,42450,3203774
15968,Literary fiction,Books,HarperCollins,Fiction,28248,4263425
15973,Sony Xperia Tablet,Electronics,Apple,Tablet,88050,5139645
15983,Slippers,Clothing,Adidas,Shoes,44388,1090162
16000,Espadrilles,Clothing,Nike,Shoes,23708,4371563
16002,Flip flops,Clothing,Adidas,Shoes,40506,2090703
16012,Decorative pillows,Home Decor,Home Depot,Decorations,52632,2220064
16015,Acer Iconia Tab,Electronics,Apple,Tablet,51481,6267139
16027,Stainless steel refrigerator,Electronics,Whirepool,Fridge,59884,1029656
16043,Orange juice,Grocery,Coca-Cola,Juice,95341,4190062
16048,MacBook,Electronics,Apple,Laptop,56851,2641763
16053,Legal thriller,Books,HarperCollins,Thriller,89970,6234030
16056,Latte,Grocery,Nestle,Coffee,84951,7621228
16078,Sheath dress,Clothing,Zara,Dress,35991,6251283
16094,Utility knife,Home Decor,Home Depot,Tools,85532,3533236
16114,Caulking gun,Home Decor,Home Depot,Tools,65800,7864432
16117,Sneakers,Clothing,Adidas,Shoes,41606,1963212
16119,Orange juice,Grocery,Coca-Cola,Juice,36942,6254664
16125,Under cabinet lighting,Home Decor,IKEA,Lighting,13681,6707644
16129,Orange soda,Grocery,Pepsi,Soft Drink,33027,7594763
16131,Memoir,Books,HarperCollins,Non-Fiction,22450,1870923
16134,Americano,Grocery,Nestle,Coffee,38302,2702652
16138,Mattress topper,Home Decor,Bed Bath & Beyond,Bedding,24439,7554050
16150,Boots,Clothing,Adidas,Shoes,31156,5956889
16175,Spring water,Grocery,Pepsi,Water,28080,2933421
16178,Bed sheet set,Home Decor,Bed Bath & Beyond,Bedding,36523,4251790
16224,Food processor,Home Decor,Bed Bath & Beyond,Kitchen,12755,1138315
16234,Health,Books,Penguin Books,Non-Fiction,77134,5658310
16240,Ginger ale,Grocery,Coca-Cola,Soft Drink,57888,3802027
16243,Studio headphones,Electronics,Sony,Headphones,67303,6590647
16244,Travel,Books,Random House,Non-Fiction,30130,2686111
16255,Thriller,Books,Random House,Fiction,83434,4235316
16257,Health,Books,Random House,Non-Fiction,47818,5280878
16264,Chocolate-covered fruits,Grocery,Nestle,Chocolate,86717,6930969
16265,Energy drink,Grocery,Pepsi,Soft Drink,42165,9561458
16266,Drill,Home Decor,Home Depot,Tools,59199,3743815
16274,Wrench,Home Decor,Home Depot,Tools,40700,5359755
16283,Toys,Books,Penguin Books,Children's,88454,7536220
16288,Cooking,Books,Random House,Non-Fiction,35538,3354701
16289,Spring water,Grocery,Coca-Cola,Water,84495,5780241
16295,Orange juice,Grocery,Pepsi,Juice,27934,6328544
16303,Running shoes,Clothing,Nike,Shoes,68102,4635788
16314,Bottled water,Grocery,Pepsi,Water,26048,1875936
16317,Crew neck tee,Clothing,Nike,T-shirt,37256,4694845
16326,Google Pixel Slate,Electronics,Apple,Tablet,74833,1192038
16331,Boots,Clothing,Nike,Shoes,80349,8133538
16338,Games,Books,Penguin Books,Children's,87264,5416530
16339,Short stories,Books,Random House,Literature,11248,5214612
16366,Espadrilles,Clothing,Nike,Shoes,74757,2149119
16370,Xiaomi Mi,Electronics,Apple,Smartphone,30545,9572922
16375,Sink,Home Decor,Bed Bath & Beyond,Bathroom,45505,4555151
16383,Sparkling water,Grocery,Pepsi,Water,56948,6053732
16386,Wall art,Home Decor,IKEA,Decorations,88833,4406160
16391,Bookshelf,Home Decor,IKEA,Furniture,74155,8553175
16413,Affogato,Grocery,Nestle,Coffee,66228,3046008
16431,Nightstand,Home Decor,IKEA,Furniture,61143,3187029
16455,Essays,Books,Random House,Literature,16416,2273342
16500,Contemporary literature,Books,Random House,Literature,90432,1193368
16503,LED TV,Electronics,Sony,Television,39447,9262801
16505,Puzzles,Books,Penguin Books,Children's,24744,8823395
16510,OnePlus,Electronics,Samsung,Smartphone,44430,3054356
16526,Central AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,20046,9611483
16532,Samsung Galaxy Tab,Electronics,Apple,Tablet,67129,1081131
16534,Bookshelf,Home Decor,IKEA,Furniture,24063,3462988
16544,Bed,Home Decor,Home Depot,Furniture,33986,6700478
16553,Plain tee,Clothing,Adidas,T-shirt,98011,6862072
16565,Coffee table,Home Decor,IKEA,Furniture,71971,9242914
16571,HDR TV,Electronics,Samsung,Television,15943,7404049
16574,Counter-depth refrigerator,Electronics,Whirepool,Fridge,87746,8300237
16601,Straight-leg jeans,Clothing,Zara,Jeans,78369,2814545
16608,Techno-thriller,Books,HarperCollins,Thriller,24217,5665951
16648,Sparkling water,Grocery,Pepsi,Water,33824,8565624
16671,Boyfriend jeans,Clothing,Zara,Jeans,67229,3501083
16680,Orange soda,Grocery,Pepsi,Soft Drink,53261,5171842
16684,Science,Books,Penguin Books,Non-Fiction,47617,2365910
16698,Google Pixel Slate,Electronics,Apple,Tablet,86401,9395522
16699,Psychology,Books,HarperCollins,Non-Fiction,22784,3444073
16706,Hammer,Home Decor,Home Depot,Tools,27697,9299654
16707,Self-help,Books,HarperCollins,Non-Fiction,61166,3606808
16721,Off-the-shoulder tee,Clothing,Nike,T-shirt,72406,5876578
16724,Track lighting,Home Decor,IKEA,Lighting,65185,1213958
16738,Curtains,Home Decor,IKEA,Decorations,60680,5569427
16741,History,Books,HarperCollins,Non-Fiction,97900,6808342
16760,History,Books,Random House,Non-Fiction,88210,5611377
16791,Fruit punch,Grocery,Pepsi,Soft Drink,51394,7149665
16798,Samsung Notebook,Electronics,Apple,Laptop,82249,8392490
16799,Leather jacket,Clothing,Adidas,Jacket,96647,4421715
16800,Crime,Books,HarperCollins,Thriller,17697,7108965
16801,Dishwasher,Home Decor,Bed Bath & Beyond,Kitchen,40112,4856459
16813,Boots,Clothing,Adidas,Shoes,31327,6579996
